crawled_count,saved_count,category,virtual_web_count,target_len,timestamp
1700,52,climate_environment,147,10.067890442890445,1703554809819388414
1700,44,finance,147,10.067890442890445,1703554809819388414
1710,13,health,147,9.942816091954024,1703554819857303873
1710,17,education,147,9.942816091954024,1703554819857303873
1710,7,Agriculture,147,9.942816091954024,1703554819857303873
1710,8,technology,147,9.942816091954024,1703554819857303873
1710,2,transport,147,9.942816091954024,1703554819857303873
1710,54,climate_environment,147,9.942816091954024,1703554819857303873
1710,44,finance,147,9.942816091954024,1703554819857303873
1720,13,health,147,9.942816091954024,1703554829996583818
1720,17,education,147,9.942816091954024,1703554829996583818
1720,7,Agriculture,147,9.942816091954024,1703554829996583818
1720,8,technology,147,9.942816091954024,1703554829996583818
1720,2,transport,147,9.942816091954024,1703554829996583818
1720,54,climate_environment,147,9.942816091954024,1703554829996583818
1720,44,finance,147,9.942816091954024,1703554829996583818
1730,13,health,147,9.942816091954024,1703554839110854559
1730,17,education,147,9.942816091954024,1703554839110854559
1730,7,Agriculture,147,9.942816091954024,1703554839110854559
1730,8,technology,147,9.942816091954024,1703554839110854559
1730,2,transport,147,9.942816091954024,1703554839110854559
1730,54,climate_environment,147,9.942816091954024,1703554839110854559
1730,44,finance,147,9.942816091954024,1703554839110854559
1740,13,health,147,9.942816091954024,1703554848023039700
1740,17,education,147,9.942816091954024,1703554848023039700
1740,7,Agriculture,147,9.942816091954024,1703554848023039700
1740,8,technology,147,9.942816091954024,1703554848023039700
1740,2,transport,147,9.942816091954024,1703554848023039700
1740,54,climate_environment,147,9.942816091954024,1703554848023039700
1740,44,finance,147,9.942816091954024,1703554848023039700
1750,13,health,147,10.176084474885846,1703554857336240228
1750,17,education,147,10.176084474885846,1703554857336240228
1750,7,Agriculture,147,10.176084474885846,1703554857336240228
1750,8,technology,147,10.176084474885846,1703554857336240228
1750,2,transport,147,10.176084474885846,1703554857336240228
1750,55,climate_environment,147,10.176084474885846,1703554857336240228
1750,44,finance,147,10.176084474885846,1703554857336240228
1760,13,health,147,10.176084474885846,1703554866139589955
1760,17,education,147,10.176084474885846,1703554866139589955
1760,7,Agriculture,147,10.176084474885846,1703554866139589955
1760,8,technology,147,10.176084474885846,1703554866139589955
1760,2,transport,147,10.176084474885846,1703554866139589955
1760,55,climate_environment,147,10.176084474885846,1703554866139589955
1760,44,finance,147,10.176084474885846,1703554866139589955
1770,13,health,147,10.176084474885846,1703554875360261965
1770,17,education,147,10.176084474885846,1703554875360261965
1770,7,Agriculture,147,10.176084474885846,1703554875360261965
1770,8,technology,147,10.176084474885846,1703554875360261965
1770,2,transport,147,10.176084474885846,1703554875360261965
1770,55,climate_environment,147,10.176084474885846,1703554875360261965
1770,44,finance,147,10.176084474885846,1703554875360261965
1780,13,health,147,10.176084474885846,1703554884142680496
1780,17,education,147,10.176084474885846,1703554884142680496
1780,7,Agriculture,147,10.176084474885846,1703554884142680496
1780,8,technology,147,10.176084474885846,1703554884142680496
1780,2,transport,147,10.176084474885846,1703554884142680496
1780,55,climate_environment,147,10.176084474885846,1703554884142680496
1780,44,finance,147,10.176084474885846,1703554884142680496
1790,13,health,147,10.176084474885846,1703554892707539937
1790,17,education,147,10.176084474885846,1703554892707539937
1790,7,Agriculture,147,10.176084474885846,1703554892707539937
1790,8,technology,147,10.176084474885846,1703554892707539937
1790,2,transport,147,10.176084474885846,1703554892707539937
1790,55,climate_environment,147,10.176084474885846,1703554892707539937
1790,44,finance,147,10.176084474885846,1703554892707539937
1800,14,health,147,10.446995464852609,1703554902289240001
1800,17,education,147,10.446995464852609,1703554902289240001
1800,7,Agriculture,147,10.446995464852609,1703554902289240001
1800,8,technology,147,10.446995464852609,1703554902289240001
1800,2,transport,147,10.446995464852609,1703554902289240001
1800,55,climate_environment,147,10.446995464852609,1703554902289240001
1800,44,finance,147,10.446995464852609,1703554902289240001
1810,14,health,147,10.446995464852609,1703554911114334464
1810,17,education,147,10.446995464852609,1703554911114334464
1810,7,Agriculture,147,10.446995464852609,1703554911114334464
1810,8,technology,147,10.446995464852609,1703554911114334464
1810,2,transport,147,10.446995464852609,1703554911114334464
1810,55,climate_environment,147,10.446995464852609,1703554911114334464
1810,44,finance,147,10.446995464852609,1703554911114334464
1820,14,health,147,10.446995464852609,1703554919790122292
1820,17,education,147,10.446995464852609,1703554919790122292
1820,7,Agriculture,147,10.446995464852609,1703554919790122292
1820,8,technology,147,10.446995464852609,1703554919790122292
1820,2,transport,147,10.446995464852609,1703554919790122292
1820,55,climate_environment,147,10.446995464852609,1703554919790122292
1820,44,finance,147,10.446995464852609,1703554919790122292
1830,14,health,147,10.579110360360362,1703554929114258469
1830,17,education,147,10.579110360360362,1703554929114258469
1830,7,Agriculture,147,10.579110360360362,1703554929114258469
1830,8,technology,147,10.579110360360362,1703554929114258469
1830,2,transport,147,10.579110360360362,1703554929114258469
1830,56,climate_environment,147,10.579110360360362,1703554929114258469
1830,44,finance,147,10.579110360360362,1703554929114258469
1840,16,health,147,10.49138888888889,1703554944722326619
1840,17,education,147,10.49138888888889,1703554944722326619
1840,7,Agriculture,147,10.49138888888889,1703554944722326619
1840,8,technology,147,10.49138888888889,1703554944722326619
1840,2,transport,147,10.49138888888889,1703554944722326619
1840,56,climate_environment,147,10.49138888888889,1703554944722326619
1840,44,finance,147,10.49138888888889,1703554944722326619
1850,16,health,168,10.49138888888889,1703554963696003819
1850,17,education,168,10.49138888888889,1703554963696003819
1850,7,Agriculture,168,10.49138888888889,1703554963696003819
1850,8,technology,168,10.49138888888889,1703554963696003819
1850,2,transport,168,10.49138888888889,1703554963696003819
1850,56,climate_environment,168,10.49138888888889,1703554963696003819
1850,44,finance,168,10.49138888888889,1703554963696003819
1860,16,health,168,10.574227373068434,1703554972429707280
1860,18,education,168,10.574227373068434,1703554972429707280
1860,7,Agriculture,168,10.574227373068434,1703554972429707280
1860,8,technology,168,10.574227373068434,1703554972429707280
1860,2,transport,168,10.574227373068434,1703554972429707280
1860,56,climate_environment,168,10.574227373068434,1703554972429707280
1860,44,finance,168,10.574227373068434,1703554972429707280
1870,16,health,168,10.574227373068434,1703554981758236979
1870,18,education,168,10.574227373068434,1703554981758236979
1870,7,Agriculture,168,10.574227373068434,1703554981758236979
1870,8,technology,168,10.574227373068434,1703554981758236979
1870,2,transport,168,10.574227373068434,1703554981758236979
1870,56,climate_environment,168,10.574227373068434,1703554981758236979
1870,44,finance,168,10.574227373068434,1703554981758236979
1880,16,health,168,10.574227373068434,1703554990664583351
1880,18,education,168,10.574227373068434,1703554990664583351
1880,7,Agriculture,168,10.574227373068434,1703554990664583351
1880,8,technology,168,10.574227373068434,1703554990664583351
1880,2,transport,168,10.574227373068434,1703554990664583351
1880,56,climate_environment,168,10.574227373068434,1703554990664583351
1880,44,finance,168,10.574227373068434,1703554990664583351
1890,16,health,168,10.574227373068434,1703554999715407199
1890,18,education,168,10.574227373068434,1703554999715407199
1890,7,Agriculture,168,10.574227373068434,1703554999715407199
1890,8,technology,168,10.574227373068434,1703554999715407199
1890,2,transport,168,10.574227373068434,1703554999715407199
1890,56,climate_environment,168,10.574227373068434,1703554999715407199
1890,44,finance,168,10.574227373068434,1703554999715407199
1900,16,health,168,10.574227373068434,1703555008019429082
1900,18,education,168,10.574227373068434,1703555008019429082
1900,7,Agriculture,168,10.574227373068434,1703555008019429082
1900,8,technology,168,10.574227373068434,1703555008019429082
1900,2,transport,168,10.574227373068434,1703555008019429082
1900,56,climate_environment,168,10.574227373068434,1703555008019429082
1900,44,finance,168,10.574227373068434,1703555008019429082
1910,16,health,168,10.574227373068434,1703555017178627684
1910,18,education,168,10.574227373068434,1703555017178627684
1910,7,Agriculture,168,10.574227373068434,1703555017178627684
1910,8,technology,168,10.574227373068434,1703555017178627684
1910,2,transport,168,10.574227373068434,1703555017178627684
1910,56,climate_environment,168,10.574227373068434,1703555017178627684
1910,44,finance,168,10.574227373068434,1703555017178627684
1920,16,health,168,10.574227373068434,1703555026231927456
1920,18,education,168,10.574227373068434,1703555026231927456
1920,7,Agriculture,168,10.574227373068434,1703555026231927456
1920,8,technology,168,10.574227373068434,1703555026231927456
1920,2,transport,168,10.574227373068434,1703555026231927456
1920,56,climate_environment,168,10.574227373068434,1703555026231927456
1920,44,finance,168,10.574227373068434,1703555026231927456
1930,16,health,168,10.952028508771932,1703555048052649786
1930,19,education,168,10.952028508771932,1703555048052649786
1930,7,Agriculture,168,10.952028508771932,1703555048052649786
1930,8,technology,168,10.952028508771932,1703555048052649786
1930,2,transport,168,10.952028508771932,1703555048052649786
1930,56,climate_environment,168,10.952028508771932,1703555048052649786
1930,44,finance,168,10.952028508771932,1703555048052649786
1940,16,health,168,10.952028508771932,1703555057477441313
1940,19,education,168,10.952028508771932,1703555057477441313
1940,7,Agriculture,168,10.952028508771932,1703555057477441313
1940,8,technology,168,10.952028508771932,1703555057477441313
1940,2,transport,168,10.952028508771932,1703555057477441313
1940,56,climate_environment,168,10.952028508771932,1703555057477441313
1940,44,finance,168,10.952028508771932,1703555057477441313
1950,16,health,168,11.030773420479305,1703555066577753651
1950,19,education,168,11.030773420479305,1703555066577753651
1950,7,Agriculture,168,11.030773420479305,1703555066577753651
1950,8,technology,168,11.030773420479305,1703555066577753651
1950,2,transport,168,11.030773420479305,1703555066577753651
1950,57,climate_environment,168,11.030773420479305,1703555066577753651
1950,44,finance,168,11.030773420479305,1703555066577753651
1960,16,health,168,11.030773420479305,1703555075152583132
1960,19,education,168,11.030773420479305,1703555075152583132
1960,7,Agriculture,168,11.030773420479305,1703555075152583132
1960,8,technology,168,11.030773420479305,1703555075152583132
1960,2,transport,168,11.030773420479305,1703555075152583132
1960,57,climate_environment,168,11.030773420479305,1703555075152583132
1960,44,finance,168,11.030773420479305,1703555075152583132
1970,16,health,168,11.030773420479305,1703555083788547022
1970,19,education,168,11.030773420479305,1703555083788547022
1970,7,Agriculture,168,11.030773420479305,1703555083788547022
1970,8,technology,168,11.030773420479305,1703555083788547022
1970,2,transport,168,11.030773420479305,1703555083788547022
1970,57,climate_environment,168,11.030773420479305,1703555083788547022
1970,44,finance,168,11.030773420479305,1703555083788547022
1980,16,health,168,11.030773420479305,1703555092335469431
1980,19,education,168,11.030773420479305,1703555092335469431
1980,7,Agriculture,168,11.030773420479305,1703555092335469431
1980,8,technology,168,11.030773420479305,1703555092335469431
1980,2,transport,168,11.030773420479305,1703555092335469431
1980,57,climate_environment,168,11.030773420479305,1703555092335469431
1980,44,finance,168,11.030773420479305,1703555092335469431
1990,16,health,168,11.030773420479305,1703555107121301170
1990,19,education,168,11.030773420479305,1703555107121301170
1990,7,Agriculture,168,11.030773420479305,1703555107121301170
1990,8,technology,168,11.030773420479305,1703555107121301170
1990,2,transport,168,11.030773420479305,1703555107121301170
1990,57,climate_environment,168,11.030773420479305,1703555107121301170
1990,44,finance,168,11.030773420479305,1703555107121301170
2000,16,health,168,11.030773420479305,1703555124344239190
2000,19,education,168,11.030773420479305,1703555124344239190
2000,7,Agriculture,168,11.030773420479305,1703555124344239190
2000,8,technology,168,11.030773420479305,1703555124344239190
2000,2,transport,168,11.030773420479305,1703555124344239190
2000,57,climate_environment,168,11.030773420479305,1703555124344239190
2000,44,finance,168,11.030773420479305,1703555124344239190
2010,16,health,168,11.030773420479305,1703555133015169615
2010,19,education,168,11.030773420479305,1703555133015169615
2010,7,Agriculture,168,11.030773420479305,1703555133015169615
2010,8,technology,168,11.030773420479305,1703555133015169615
2010,2,transport,168,11.030773420479305,1703555133015169615
2010,57,climate_environment,168,11.030773420479305,1703555133015169615
2010,44,finance,168,11.030773420479305,1703555133015169615
2020,16,health,168,11.030773420479305,1703555142018277836
2020,19,education,168,11.030773420479305,1703555142018277836
2020,7,Agriculture,168,11.030773420479305,1703555142018277836
2020,8,technology,168,11.030773420479305,1703555142018277836
2020,2,transport,168,11.030773420479305,1703555142018277836
2020,57,climate_environment,168,11.030773420479305,1703555142018277836
2020,44,finance,168,11.030773420479305,1703555142018277836
2030,16,health,168,11.478625541125542,1703555155424316695
2030,19,education,168,11.478625541125542,1703555155424316695
2030,7,Agriculture,168,11.478625541125542,1703555155424316695
2030,8,technology,168,11.478625541125542,1703555155424316695
2030,2,transport,168,11.478625541125542,1703555155424316695
2030,58,climate_environment,168,11.478625541125542,1703555155424316695
2030,44,finance,168,11.478625541125542,1703555155424316695
2040,16,health,168,11.408386752136753,1703555164500086712
2040,19,education,168,11.408386752136753,1703555164500086712
2040,7,Agriculture,168,11.408386752136753,1703555164500086712
2040,9,technology,168,11.408386752136753,1703555164500086712
2040,2,transport,168,11.408386752136753,1703555164500086712
2040,59,climate_environment,168,11.408386752136753,1703555164500086712
2040,44,finance,168,11.408386752136753,1703555164500086712
2050,16,health,168,11.373938428874736,1703555172890536419
2050,19,education,168,11.373938428874736,1703555172890536419
2050,7,Agriculture,168,11.373938428874736,1703555172890536419
2050,9,technology,168,11.373938428874736,1703555172890536419
2050,2,transport,168,11.373938428874736,1703555172890536419
2050,60,climate_environment,168,11.373938428874736,1703555172890536419
2050,44,finance,168,11.373938428874736,1703555172890536419
2060,16,health,168,11.373938428874736,1703555181366412195
2060,19,education,168,11.373938428874736,1703555181366412195
2060,7,Agriculture,168,11.373938428874736,1703555181366412195
2060,9,technology,168,11.373938428874736,1703555181366412195
2060,2,transport,168,11.373938428874736,1703555181366412195
2060,60,climate_environment,168,11.373938428874736,1703555181366412195
2060,44,finance,168,11.373938428874736,1703555181366412195
2070,16,health,168,11.428533755274263,1703555195106665536
2070,19,education,168,11.428533755274263,1703555195106665536
2070,7,Agriculture,168,11.428533755274263,1703555195106665536
2070,9,technology,168,11.428533755274263,1703555195106665536
2070,2,transport,168,11.428533755274263,1703555195106665536
2070,61,climate_environment,168,11.428533755274263,1703555195106665536
2070,44,finance,168,11.428533755274263,1703555195106665536
2080,16,health,168,11.444706498951783,1703555203524699240
2080,19,education,168,11.444706498951783,1703555203524699240
2080,7,Agriculture,168,11.444706498951783,1703555203524699240
2080,9,technology,168,11.444706498951783,1703555203524699240
2080,2,transport,168,11.444706498951783,1703555203524699240
2080,62,climate_environment,168,11.444706498951783,1703555203524699240
2080,44,finance,168,11.444706498951783,1703555203524699240
2090,16,health,168,11.435677083333335,1703555212170993563
2090,19,education,168,11.435677083333335,1703555212170993563
2090,7,Agriculture,168,11.435677083333335,1703555212170993563
2090,9,technology,168,11.435677083333335,1703555212170993563
2090,2,transport,168,11.435677083333335,1703555212170993563
2090,62,climate_environment,168,11.435677083333335,1703555212170993563
2090,45,finance,168,11.435677083333335,1703555212170993563
2100,16,health,168,11.435677083333335,1703555220858925750
2100,19,education,168,11.435677083333335,1703555220858925750
2100,7,Agriculture,168,11.435677083333335,1703555220858925750
2100,9,technology,168,11.435677083333335,1703555220858925750
2100,2,transport,168,11.435677083333335,1703555220858925750
2100,62,climate_environment,168,11.435677083333335,1703555220858925750
2100,45,finance,168,11.435677083333335,1703555220858925750
2110,16,health,168,11.435677083333335,1703555229865064610
2110,19,education,168,11.435677083333335,1703555229865064610
2110,7,Agriculture,168,11.435677083333335,1703555229865064610
2110,9,technology,168,11.435677083333335,1703555229865064610
2110,2,transport,168,11.435677083333335,1703555229865064610
2110,62,climate_environment,168,11.435677083333335,1703555229865064610
2110,45,finance,168,11.435677083333335,1703555229865064610
2120,16,health,168,11.435677083333335,1703555239689268462
2120,19,education,168,11.435677083333335,1703555239689268462
2120,7,Agriculture,168,11.435677083333335,1703555239689268462
2120,9,technology,168,11.435677083333335,1703555239689268462
2120,2,transport,168,11.435677083333335,1703555239689268462
2120,62,climate_environment,168,11.435677083333335,1703555239689268462
2120,45,finance,168,11.435677083333335,1703555239689268462
2130,16,health,168,11.435677083333335,1703555252794115260
2130,19,education,168,11.435677083333335,1703555252794115260
2130,7,Agriculture,168,11.435677083333335,1703555252794115260
2130,9,technology,168,11.435677083333335,1703555252794115260
2130,2,transport,168,11.435677083333335,1703555252794115260
2130,62,climate_environment,168,11.435677083333335,1703555252794115260
2130,45,finance,168,11.435677083333335,1703555252794115260
2140,16,health,168,11.435677083333335,1703555261278356415
2140,19,education,168,11.435677083333335,1703555261278356415
2140,7,Agriculture,168,11.435677083333335,1703555261278356415
2140,9,technology,168,11.435677083333335,1703555261278356415
2140,2,transport,168,11.435677083333335,1703555261278356415
2140,62,climate_environment,168,11.435677083333335,1703555261278356415
2140,45,finance,168,11.435677083333335,1703555261278356415
2150,16,health,168,11.435677083333335,1703555269631709681
2150,19,education,168,11.435677083333335,1703555269631709681
2150,7,Agriculture,168,11.435677083333335,1703555269631709681
2150,9,technology,168,11.435677083333335,1703555269631709681
2150,2,transport,168,11.435677083333335,1703555269631709681
2150,62,climate_environment,168,11.435677083333335,1703555269631709681
2150,45,finance,168,11.435677083333335,1703555269631709681
2160,16,health,168,11.51338383838384,1703555282822967668
2160,19,education,168,11.51338383838384,1703555282822967668
2160,7,Agriculture,168,11.51338383838384,1703555282822967668
2160,9,technology,168,11.51338383838384,1703555282822967668
2160,2,transport,168,11.51338383838384,1703555282822967668
2160,67,climate_environment,168,11.51338383838384,1703555282822967668
2160,45,finance,168,11.51338383838384,1703555282822967668
2170,16,health,168,11.355406746031747,1703555291474191722
2170,19,education,168,11.355406746031747,1703555291474191722
2170,7,Agriculture,168,11.355406746031747,1703555291474191722
2170,10,technology,168,11.355406746031747,1703555291474191722
2170,2,transport,168,11.355406746031747,1703555291474191722
2170,69,climate_environment,168,11.355406746031747,1703555291474191722
2170,45,finance,168,11.355406746031747,1703555291474191722
2180,16,health,168,11.355406746031747,1703555301177714637
2180,19,education,168,11.355406746031747,1703555301177714637
2180,7,Agriculture,168,11.355406746031747,1703555301177714637
2180,10,technology,168,11.355406746031747,1703555301177714637
2180,2,transport,168,11.355406746031747,1703555301177714637
2180,69,climate_environment,168,11.355406746031747,1703555301177714637
2180,45,finance,168,11.355406746031747,1703555301177714637
2190,16,health,168,11.355406746031747,1703555310146496244
2190,19,education,168,11.355406746031747,1703555310146496244
2190,7,Agriculture,168,11.355406746031747,1703555310146496244
2190,10,technology,168,11.355406746031747,1703555310146496244
2190,2,transport,168,11.355406746031747,1703555310146496244
2190,69,climate_environment,168,11.355406746031747,1703555310146496244
2190,45,finance,168,11.355406746031747,1703555310146496244
2200,16,health,168,11.355406746031747,1703555318676453745
2200,19,education,168,11.355406746031747,1703555318676453745
2200,7,Agriculture,168,11.355406746031747,1703555318676453745
2200,10,technology,168,11.355406746031747,1703555318676453745
2200,2,transport,168,11.355406746031747,1703555318676453745
2200,69,climate_environment,168,11.355406746031747,1703555318676453745
2200,45,finance,168,11.355406746031747,1703555318676453745
2210,17,health,189,11.38425925925926,1703555332711180971
2210,19,education,189,11.38425925925926,1703555332711180971
2210,7,Agriculture,189,11.38425925925926,1703555332711180971
2210,11,technology,189,11.38425925925926,1703555332711180971
2210,2,transport,189,11.38425925925926,1703555332711180971
2210,70,climate_environment,189,11.38425925925926,1703555332711180971
2210,45,finance,189,11.38425925925926,1703555332711180971
2220,17,health,189,11.393653100775195,1703555341695705130
2220,20,education,189,11.393653100775195,1703555341695705130
2220,7,Agriculture,189,11.393653100775195,1703555341695705130
2220,11,technology,189,11.393653100775195,1703555341695705130
2220,2,transport,189,11.393653100775195,1703555341695705130
2220,70,climate_environment,189,11.393653100775195,1703555341695705130
2220,45,finance,189,11.393653100775195,1703555341695705130
2230,17,health,189,11.333574181117534,1703555351104780125
2230,20,education,189,11.333574181117534,1703555351104780125
2230,7,Agriculture,189,11.333574181117534,1703555351104780125
2230,12,technology,189,11.333574181117534,1703555351104780125
2230,2,transport,189,11.333574181117534,1703555351104780125
2230,70,climate_environment,189,11.333574181117534,1703555351104780125
2230,45,finance,189,11.333574181117534,1703555351104780125
2240,17,health,189,11.333574181117534,1703555359631964946
2240,20,education,189,11.333574181117534,1703555359631964946
2240,7,Agriculture,189,11.333574181117534,1703555359631964946
2240,12,technology,189,11.333574181117534,1703555359631964946
2240,2,transport,189,11.333574181117534,1703555359631964946
2240,70,climate_environment,189,11.333574181117534,1703555359631964946
2240,45,finance,189,11.333574181117534,1703555359631964946
2250,17,health,189,11.333574181117534,1703555368208122434
2250,20,education,189,11.333574181117534,1703555368208122434
2250,7,Agriculture,189,11.333574181117534,1703555368208122434
2250,12,technology,189,11.333574181117534,1703555368208122434
2250,2,transport,189,11.333574181117534,1703555368208122434
2250,70,climate_environment,189,11.333574181117534,1703555368208122434
2250,45,finance,189,11.333574181117534,1703555368208122434
2260,17,health,189,11.333574181117534,1703555376783343300
2260,20,education,189,11.333574181117534,1703555376783343300
2260,7,Agriculture,189,11.333574181117534,1703555376783343300
2260,12,technology,189,11.333574181117534,1703555376783343300
2260,2,transport,189,11.333574181117534,1703555376783343300
2260,70,climate_environment,189,11.333574181117534,1703555376783343300
2260,45,finance,189,11.333574181117534,1703555376783343300
2270,17,health,189,11.333574181117534,1703555385804483595
2270,20,education,189,11.333574181117534,1703555385804483595
2270,7,Agriculture,189,11.333574181117534,1703555385804483595
2270,12,technology,189,11.333574181117534,1703555385804483595
2270,2,transport,189,11.333574181117534,1703555385804483595
2270,70,climate_environment,189,11.333574181117534,1703555385804483595
2270,45,finance,189,11.333574181117534,1703555385804483595
2280,18,health,189,11.495476190476191,1703555395333864823
2280,20,education,189,11.495476190476191,1703555395333864823
2280,7,Agriculture,189,11.495476190476191,1703555395333864823
2280,12,technology,189,11.495476190476191,1703555395333864823
2280,2,transport,189,11.495476190476191,1703555395333864823
2280,71,climate_environment,189,11.495476190476191,1703555395333864823
2280,45,finance,189,11.495476190476191,1703555395333864823
2290,18,health,189,11.495476190476191,1703555406598723393
2290,20,education,189,11.495476190476191,1703555406598723393
2290,7,Agriculture,189,11.495476190476191,1703555406598723393
2290,12,technology,189,11.495476190476191,1703555406598723393
2290,2,transport,189,11.495476190476191,1703555406598723393
2290,71,climate_environment,189,11.495476190476191,1703555406598723393
2290,45,finance,189,11.495476190476191,1703555406598723393
2300,18,health,189,11.495476190476191,1703555417588589125
2300,20,education,189,11.495476190476191,1703555417588589125
2300,7,Agriculture,189,11.495476190476191,1703555417588589125
2300,12,technology,189,11.495476190476191,1703555417588589125
2300,2,transport,189,11.495476190476191,1703555417588589125
2300,71,climate_environment,189,11.495476190476191,1703555417588589125
2300,45,finance,189,11.495476190476191,1703555417588589125
2310,18,health,189,11.495476190476191,1703555429578279432
2310,20,education,189,11.495476190476191,1703555429578279432
2310,7,Agriculture,189,11.495476190476191,1703555429578279432
2310,12,technology,189,11.495476190476191,1703555429578279432
2310,2,transport,189,11.495476190476191,1703555429578279432
2310,71,climate_environment,189,11.495476190476191,1703555429578279432
2310,45,finance,189,11.495476190476191,1703555429578279432
2320,18,health,189,11.495476190476191,1703555439841389395
2320,20,education,189,11.495476190476191,1703555439841389395
2320,7,Agriculture,189,11.495476190476191,1703555439841389395
2320,12,technology,189,11.495476190476191,1703555439841389395
2320,2,transport,189,11.495476190476191,1703555439841389395
2320,71,climate_environment,189,11.495476190476191,1703555439841389395
2320,45,finance,189,11.495476190476191,1703555439841389395
2330,18,health,189,11.495476190476191,1703555448592908400
2330,20,education,189,11.495476190476191,1703555448592908400
2330,7,Agriculture,189,11.495476190476191,1703555448592908400
2330,12,technology,189,11.495476190476191,1703555448592908400
2330,2,transport,189,11.495476190476191,1703555448592908400
2330,71,climate_environment,189,11.495476190476191,1703555448592908400
2330,45,finance,189,11.495476190476191,1703555448592908400
2340,18,health,189,11.495476190476191,1703555457819446303
2340,20,education,189,11.495476190476191,1703555457819446303
2340,7,Agriculture,189,11.495476190476191,1703555457819446303
2340,12,technology,189,11.495476190476191,1703555457819446303
2340,2,transport,189,11.495476190476191,1703555457819446303
2340,71,climate_environment,189,11.495476190476191,1703555457819446303
2340,45,finance,189,11.495476190476191,1703555457819446303
2350,18,health,189,11.495476190476191,1703555467529946485
2350,20,education,189,11.495476190476191,1703555467529946485
2350,7,Agriculture,189,11.495476190476191,1703555467529946485
2350,12,technology,189,11.495476190476191,1703555467529946485
2350,2,transport,189,11.495476190476191,1703555467529946485
2350,71,climate_environment,189,11.495476190476191,1703555467529946485
2350,45,finance,189,11.495476190476191,1703555467529946485
2360,18,health,189,11.495476190476191,1703555476454694972
2360,20,education,189,11.495476190476191,1703555476454694972
2360,7,Agriculture,189,11.495476190476191,1703555476454694972
2360,12,technology,189,11.495476190476191,1703555476454694972
2360,2,transport,189,11.495476190476191,1703555476454694972
2360,71,climate_environment,189,11.495476190476191,1703555476454694972
2360,45,finance,189,11.495476190476191,1703555476454694972
2370,18,health,189,11.975615530303031,1703555485992924159
2370,20,education,189,11.975615530303031,1703555485992924159
2370,7,Agriculture,189,11.975615530303031,1703555485992924159
2370,12,technology,189,11.975615530303031,1703555485992924159
2370,2,transport,189,11.975615530303031,1703555485992924159
2370,71,climate_environment,189,11.975615530303031,1703555485992924159
2370,46,finance,189,11.975615530303031,1703555485992924159
2380,18,health,189,11.975615530303031,1703555494985507185
2380,20,education,189,11.975615530303031,1703555494985507185
2380,7,Agriculture,189,11.975615530303031,1703555494985507185
2380,12,technology,189,11.975615530303031,1703555494985507185
2380,2,transport,189,11.975615530303031,1703555494985507185
2380,71,climate_environment,189,11.975615530303031,1703555494985507185
2380,46,finance,189,11.975615530303031,1703555494985507185
2390,18,health,189,11.975615530303031,1703555503685929517
2390,20,education,189,11.975615530303031,1703555503685929517
2390,7,Agriculture,189,11.975615530303031,1703555503685929517
2390,12,technology,189,11.975615530303031,1703555503685929517
2390,2,transport,189,11.975615530303031,1703555503685929517
2390,71,climate_environment,189,11.975615530303031,1703555503685929517
2390,46,finance,189,11.975615530303031,1703555503685929517
2400,18,health,189,11.975615530303031,1703555512580851446
2400,20,education,189,11.975615530303031,1703555512580851446
2400,7,Agriculture,189,11.975615530303031,1703555512580851446
2400,12,technology,189,11.975615530303031,1703555512580851446
2400,2,transport,189,11.975615530303031,1703555512580851446
2400,71,climate_environment,189,11.975615530303031,1703555512580851446
2400,46,finance,189,11.975615530303031,1703555512580851446
2410,18,health,189,11.975615530303031,1703555520989395618
2410,20,education,189,11.975615530303031,1703555520989395618
2410,7,Agriculture,189,11.975615530303031,1703555520989395618
2410,12,technology,189,11.975615530303031,1703555520989395618
2410,2,transport,189,11.975615530303031,1703555520989395618
2410,71,climate_environment,189,11.975615530303031,1703555520989395618
2410,46,finance,189,11.975615530303031,1703555520989395618
2420,18,health,189,12.190442561205273,1703555534631765554
2420,20,education,189,12.190442561205273,1703555534631765554
2420,7,Agriculture,189,12.190442561205273,1703555534631765554
2420,13,technology,189,12.190442561205273,1703555534631765554
2420,2,transport,189,12.190442561205273,1703555534631765554
2420,71,climate_environment,189,12.190442561205273,1703555534631765554
2420,46,finance,189,12.190442561205273,1703555534631765554
2430,18,health,189,12.190442561205273,1703555542770206883
2430,20,education,189,12.190442561205273,1703555542770206883
2430,7,Agriculture,189,12.190442561205273,1703555542770206883
2430,13,technology,189,12.190442561205273,1703555542770206883
2430,2,transport,189,12.190442561205273,1703555542770206883
2430,71,climate_environment,189,12.190442561205273,1703555542770206883
2430,46,finance,189,12.190442561205273,1703555542770206883
2440,18,health,189,12.190442561205273,1703555551558999570
2440,20,education,189,12.190442561205273,1703555551558999570
2440,7,Agriculture,189,12.190442561205273,1703555551558999570
2440,13,technology,189,12.190442561205273,1703555551558999570
2440,2,transport,189,12.190442561205273,1703555551558999570
2440,71,climate_environment,189,12.190442561205273,1703555551558999570
2440,46,finance,189,12.190442561205273,1703555551558999570
2450,18,health,189,12.190442561205273,1703555561297585164
2450,20,education,189,12.190442561205273,1703555561297585164
2450,7,Agriculture,189,12.190442561205273,1703555561297585164
2450,13,technology,189,12.190442561205273,1703555561297585164
2450,2,transport,189,12.190442561205273,1703555561297585164
