https://catalog.data.gov/dataset/national-highway-construction-cost-index-nhcci,transport,1678360468019648473
https://catalog.data.gov/dataset/railroads-kml,education,1678360476849198360
https://catalog.data.gov/dataset/post-office,education,1678360508630553377
https://catalog.data.gov/dataset/2012-sat-results,education,1678360517596445037
https://catalog.data.gov/dataset/allegheny-county-property-assessment-appeals,education,1678360540229224637
https://catalog.data.gov/dataset/federal-procurement-data-system-fpds-api,transport,1678360562922688349
https://catalog.data.gov/dataset/vacation-rentals-hotels-bb-short-term-rentals-etc,transport,1678360571210646870
https://catalog.data.gov/dataset/bikeshare-and-e-scooters-in-the-u-s,transport,1678360583024480217
https://catalog.data.gov/dataset/ais-data1,education,1678360592007833846
https://catalog.data.gov/dataset/national-vital-statistics-system-nvss-national-cardiovascular-disease-surveillance-data,health,1678360600964387418
https://catalog.data.gov/dataset/building-footprints-cee01,education,1678360625320298657
https://catalog.data.gov/dataset/water-quality-data-0de37,education,1678360634122705117
https://catalog.data.gov/dataset/north-american-transportation-statistics-database,education,1678360667808359361
https://catalog.data.gov/dataset/underground-storage-tanks-usts-facility-and-tank-details,education,1678360677204701141
https://catalog.data.gov/dataset/grocery-stores-ee743,transport,1678360686134389668
https://catalog.data.gov/dataset/nypd-calls-for-service,education,1678360697380666074
https://catalog.data.gov/dataset/sex-offenders,education,1678360710691195204
https://catalog.data.gov/dataset/ebr-building-permits,Agriculture,1678360719603419676
https://catalog.data.gov/dataset/subway-stations,education,1678360732053426499
https://catalog.data.gov/dataset/motor-vehicle-registrations-dashboard-data,transport,1678360747764997371
https://catalog.data.gov/dataset/percent-change-in-consumer-spending-january-2020-through-the-present,education,1678360757441206352
https://catalog.data.gov/dataset/health-care-provider-credential-data,education,1678360766220437945
https://catalog.data.gov/dataset/national-automotive-sampling-system-crashworthiness-data-system-nass-cds-nass-cds-multiyea,transport,1678360777335591577
https://catalog.data.gov/dataset/youth-behavior-risk-survey,transport,1678360786328720138
https://catalog.data.gov/dataset/recidivism-beginning-2008,transport,1678360798582800535
https://catalog.data.gov/dataset/flood-hazard-area,education,1678360813949150646
https://catalog.data.gov/dataset/fatality-analysis-reporting-system-fars,transport,1678360843308987090
https://catalog.data.gov/dataset/gps-roads,education,1678360855560257070
https://catalog.data.gov/dataset/safe-drinking-water-information-system-sdwis,health,1678360864292856865
https://catalog.data.gov/dataset/medicare-physician-other-practitioners-by-provider-b297e,health,1678360875439034788
https://catalog.data.gov/dataset/pregnancy-risk-assessment-monitoring-system-prams,education,1678360883885870989
https://catalog.data.gov/dataset/diabetes-data,transport,1678360894307181630
https://catalog.data.gov/dataset/hypertension,education,1678360903779055659
https://catalog.data.gov/dataset/zip-code-tabulation-area-boundaries,transport,1678360913498945197
https://catalog.data.gov/dataset/uniform-tire-quality-grading-system-utqgs,transport,1678360928578526448
https://catalog.data.gov/dataset/nys-lottery-retailers,transport,1678360948317322844
https://catalog.data.gov/dataset/golf-courses,transport,1678360959000004914
https://catalog.data.gov/dataset/zip-codes-within-the-city-of-los-angeles,education,1678360979428886841
https://catalog.data.gov/dataset/national-greenhouse-gas-emission-inventory-ev-ghg,transport,1678360992925734012
https://catalog.data.gov/dataset/va-national-mental-health-statistics-2015,education,1678361010027585029
https://catalog.data.gov/dataset/seasonally-adjustment-transportation-data,transport,1678361019815065020
https://catalog.data.gov/dataset/georeferenced-population-datasets-of-mexico-geo-mex-gis-of-mexican-states-municipalities-a,education,1678361033043166881
https://catalog.data.gov/dataset/summer-sports-experience,education,1678361052037289201
